sample_id,file_path,language,smell_type,entity_name,ground_truth
MLCQ_6216254_DataClass,plugins/org.eclipse.elk.core.meta/src-gen/org/eclipse/elk/core/meta/metaData/impl/MetaDataFactoryImpl.java,java,DataClass,MetaDataFactoryImpl,0
MLCQ_6221911_LargeClass,commons/plugins/gexpressions/org.eclipse.gemoc.gexpressions/src/org/eclipse/gemoc/gexpressions/utils/GExpressionsHelper.java,java,LargeClass,GExpressionsHelper,0
MLCQ_6221911_DataClass,commons/plugins/gexpressions/org.eclipse.gemoc.gexpressions/src/org/eclipse/gemoc/gexpressions/utils/GExpressionsHelper.java,java,DataClass,GExpressionsHelper,0
MLCQ_6235781_LargeClass,org.eclipse.gef.mvc.tests.fx/src/org/eclipse/gef/mvc/tests/fx/ResizePolicyTests.java,java,LargeClass,ResizePolicyTests,0
MLCQ_6235781_DataClass,org.eclipse.gef.mvc.tests.fx/src/org/eclipse/gef/mvc/tests/fx/ResizePolicyTests.java,java,DataClass,ResizePolicyTests,0
MLCQ_6236496_LongMethod,plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java,java,LongMethod,rule__XWhileExpression__Group__0__Impl,0
MLCQ_6236496_FeatureEnvy,plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java,java,FeatureEnvy,rule__XWhileExpression__Group__0__Impl,0
MLCQ_6234592_LongMethod,plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java,java,LongMethod,rule__MdCategory__Group_4_0__1__Impl,1
MLCQ_6234592_FeatureEnvy,plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java,java,FeatureEnvy,rule__MdCategory__Group_4_0__1__Impl,0
MLCQ_6239751_LargeClass,plugins/org.eclipse.elk.alg.mrtree/src/org/eclipse/elk/alg/mrtree/p2order/NodeOrderer.java,java,LargeClass,NodeOrderer,1
MLCQ_6239751_DataClass,plugins/org.eclipse.elk.alg.mrtree/src/org/eclipse/elk/alg/mrtree/p2order/NodeOrderer.java,java,DataClass,NodeOrderer,0
MLCQ_6241200_LongMethod,plugins/org.eclipse.elk.alg.layered/src/org/eclipse/elk/alg/layered/p5edges/loops/labeling/ThreeCornerLoopLabelPositionGenerator.java,java,LongMethod,ThreeCornerLoopLabelPositionGenerator,0
MLCQ_6241200_FeatureEnvy,plugins/org.eclipse.elk.alg.layered/src/org/eclipse/elk/alg/layered/p5edges/loops/labeling/ThreeCornerLoopLabelPositionGenerator.java,java,FeatureEnvy,ThreeCornerLoopLabelPositionGenerator,0
MLCQ_6245494_LargeClass,core/src/main/java/org/eclipse/hono/config/SignatureSupportingConfigProperties.java,java,LargeClass,SignatureSupportingConfigProperties,0
MLCQ_6245494_DataClass,core/src/main/java/org/eclipse/hono/config/SignatureSupportingConfigProperties.java,java,DataClass,SignatureSupportingConfigProperties,1
MLCQ_6246396_FeatureEnvy,adapters/mqtt-vertx-base/src/main/java/org/eclipse/hono/adapter/mqtt/CommandSubscription.java,java,FeatureEnvy,getQos,0
MLCQ_6246396_LongMethod,adapters/mqtt-vertx-base/src/main/java/org/eclipse/hono/adapter/mqtt/CommandSubscription.java,java,LongMethod,getQos,0
MLCQ_6244944_LongMethod,services/device-registry/src/main/java/org/eclipse/hono/deviceregistry/FileBasedCredentialsService.java,java,LongMethod,get,0
MLCQ_6244944_FeatureEnvy,services/device-registry/src/main/java/org/eclipse/hono/deviceregistry/FileBasedCredentialsService.java,java,FeatureEnvy,get,0
MLCQ_6244777_LongMethod,core/src/main/java/org/eclipse/hono/config/ServiceConfigProperties.java,java,LongMethod,getPort,0
MLCQ_6244777_FeatureEnvy,core/src/main/java/org/eclipse/hono/config/ServiceConfigProperties.java,java,FeatureEnvy,getPort,0
MLCQ_6247819_LongMethod,hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/event/remote/entity/ActionCreatedEvent.java,java,LongMethod,ActionCreatedEvent,0
MLCQ_6247819_FeatureEnvy,hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/event/remote/entity/ActionCreatedEvent.java,java,FeatureEnvy,ActionCreatedEvent,0
MLCQ_6250253_LongMethod,hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/utils/UINotification.java,java,LongMethod,displayWarning,0
MLCQ_6250253_FeatureEnvy,hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/utils/UINotification.java,java,FeatureEnvy,displayWarning,0
MLCQ_6257015_DataClass,hawkbit-core/src/main/java/org/eclipse/hawkbit/HawkbitServerProperties.java,java,DataClass,Build,1
MLCQ_6257015_LargeClass,hawkbit-core/src/main/java/org/eclipse/hawkbit/HawkbitServerProperties.java,java,LargeClass,Build,0
MLCQ_6263358_DataClass,org.eclipse.ice.reactor.plant/src/org/eclipse/ice/reactor/plant/Subchannel.java,java,DataClass,Subchannel,1
MLCQ_6263358_LargeClass,org.eclipse.ice.reactor.plant/src/org/eclipse/ice/reactor/plant/Subchannel.java,java,LargeClass,Subchannel,0
MLCQ_6267409_LargeClass,org.eclipse.jgit.ssh.apache/src/org/eclipse/jgit/internal/transport/sshd/JGitHostConfigEntry.java,java,LargeClass,JGitHostConfigEntry,0
MLCQ_6267409_DataClass,org.eclipse.jgit.ssh.apache/src/org/eclipse/jgit/internal/transport/sshd/JGitHostConfigEntry.java,java,DataClass,JGitHostConfigEntry,0
MLCQ_6286234_FeatureEnvy,jetty-start/src/main/java/org/eclipse/jetty/start/BaseHome.java,java,FeatureEnvy,BaseHome,0
MLCQ_6286234_LongMethod,jetty-start/src/main/java/org/eclipse/jetty/start/BaseHome.java,java,LongMethod,BaseHome,0
MLCQ_6298870_FeatureEnvy,jetty-server/src/main/java/org/eclipse/jetty/server/HttpConnection.java,java,FeatureEnvy,toString,0
MLCQ_6298870_LongMethod,jetty-server/src/main/java/org/eclipse/jetty/server/HttpConnection.java,java,LongMethod,toString,0
MLCQ_6306007_LongMethod,leshan-core/src/main/java/org/eclipse/leshan/core/node/ObjectLink.java,java,LongMethod,getObjectId,0
MLCQ_6306007_FeatureEnvy,leshan-core/src/main/java/org/eclipse/leshan/core/node/ObjectLink.java,java,FeatureEnvy,getObjectId,0
MLCQ_6299837_FeatureEnvy,jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/util/ReflectUtils.java,java,FeatureEnvy,resolveGenericRef,1
MLCQ_6299837_LongMethod,jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/util/ReflectUtils.java,java,LongMethod,resolveGenericRef,1
MLCQ_6312967_LongMethod,kura/examples/org.eclipse.kura.example.eddystone.scanner/src/main/java/org/eclipse/kura/example/eddystone/scanner/EddystoneScanner.java,java,LongMethod,setBluetoothLeService,0
MLCQ_6312967_FeatureEnvy,kura/examples/org.eclipse.kura.example.eddystone.scanner/src/main/java/org/eclipse/kura/example/eddystone/scanner/EddystoneScanner.java,java,FeatureEnvy,setBluetoothLeService,0
MLCQ_6328141_LargeClass,qa-steps/src/main/java/org/eclipse/kapua/service/datastore/steps/TestTopic.java,java,LargeClass,TestTopic,0
MLCQ_6328141_DataClass,qa-steps/src/main/java/org/eclipse/kapua/service/datastore/steps/TestTopic.java,java,DataClass,TestTopic,0
MLCQ_6328926_FeatureEnvy,console/module/api/src/main/java/org/eclipse/kapua/app/console/module/api/shared/model/session/GwtSession.java,java,FeatureEnvy,hasPermission,0
MLCQ_6328926_LongMethod,console/module/api/src/main/java/org/eclipse/kapua/app/console/module/api/shared/model/session/GwtSession.java,java,LongMethod,hasPermission,0
MLCQ_6328915_LongMethod,console/module/api/src/main/java/org/eclipse/kapua/app/console/module/api/shared/model/session/GwtSession.java,java,LongMethod,getUserName,0
MLCQ_6328915_FeatureEnvy,console/module/api/src/main/java/org/eclipse/kapua/app/console/module/api/shared/model/session/GwtSession.java,java,FeatureEnvy,getUserName,0
MLCQ_6328547_DataClass,message/internal/src/main/java/org/eclipse/kapua/message/internal/device/lifecycle/KapuaAppsMessageImpl.java,java,DataClass,KapuaAppsMessageImpl,0
MLCQ_6328547_LargeClass,message/internal/src/main/java/org/eclipse/kapua/message/internal/device/lifecycle/KapuaAppsMessageImpl.java,java,LargeClass,KapuaAppsMessageImpl,0
MLCQ_6328221_LongMethod,kura/org.eclipse.kura.web2/src/main/java/org/eclipse/kura/web/shared/GwtKuraException.java,java,LongMethod,format,0
MLCQ_6328221_FeatureEnvy,kura/org.eclipse.kura.web2/src/main/java/org/eclipse/kura/web/shared/GwtKuraException.java,java,FeatureEnvy,format,0
MLCQ_6329210_LongMethod,kura/org.eclipse.kura.core.cloud/src/main/java/org/eclipse/kura/core/cloud/subscriber/CloudSubscriberImpl.java,java,LongMethod,updated,0
MLCQ_6329210_FeatureEnvy,kura/org.eclipse.kura.core.cloud/src/main/java/org/eclipse/kura/core/cloud/subscriber/CloudSubscriberImpl.java,java,FeatureEnvy,updated,0
MLCQ_6306158_LargeClass,leshan-server-cf/src/main/java/org/eclipse/leshan/server/californium/ObserveUtil.java,java,LargeClass,ObserveUtil,1
MLCQ_6306158_DataClass,leshan-server-cf/src/main/java/org/eclipse/leshan/server/californium/ObserveUtil.java,java,DataClass,ObserveUtil,0
MLCQ_6329948_LongMethod,service/security/shiro/src/main/java/org/eclipse/kapua/service/authorization/group/shiro/GroupServiceImpl.java,java,LongMethod,onKapuaEvent,0
MLCQ_6329948_FeatureEnvy,service/security/shiro/src/main/java/org/eclipse/kapua/service/authorization/group/shiro/GroupServiceImpl.java,java,FeatureEnvy,onKapuaEvent,0
MLCQ_6329418_LongMethod,kura/org.eclipse.kura.api/src/main/java/org/eclipse/kura/bluetooth/le/beacon/AdvertisingReportRecord.java,java,LongMethod,getEventType,0
MLCQ_6329418_FeatureEnvy,kura/org.eclipse.kura.api/src/main/java/org/eclipse/kura/bluetooth/le/beacon/AdvertisingReportRecord.java,java,FeatureEnvy,getEventType,0
MLCQ_6340833_LongMethod,org.eclipse.lsp4j.debug/src/main/xtend-gen/org/eclipse/lsp4j/debug/ThreadsResponse.java,java,LongMethod,hashCode,0
MLCQ_6340833_FeatureEnvy,org.eclipse.lsp4j.debug/src/main/xtend-gen/org/eclipse/lsp4j/debug/ThreadsResponse.java,java,FeatureEnvy,hashCode,0
MLCQ_6329919_DataClass,service/security/shiro/src/main/java/org/eclipse/kapua/service/authentication/credential/shiro/CredentialServiceImpl.java,java,DataClass,CredentialServiceImpl,0
MLCQ_6329919_LargeClass,service/security/shiro/src/main/java/org/eclipse/kapua/service/authentication/credential/shiro/CredentialServiceImpl.java,java,LargeClass,CredentialServiceImpl,1
MLCQ_6310723_LongMethod,kura/org.eclipse.kura.core/src/main/java/org/eclipse/kura/core/ssl/ConnectionSslOptions.java,java,LongMethod,hashCode,0
MLCQ_6310723_FeatureEnvy,kura/org.eclipse.kura.core/src/main/java/org/eclipse/kura/core/ssl/ConnectionSslOptions.java,java,FeatureEnvy,hashCode,0
MLCQ_6350501_LargeClass,systemtap/org.eclipse.linuxtools.systemtap.ui.ide/src/org/eclipse/linuxtools/internal/systemtap/ui/ide/editors/stp/STPIndenter.java,java,LargeClass,STPIndenter,1
MLCQ_6350501_DataClass,systemtap/org.eclipse.linuxtools.systemtap.ui.ide/src/org/eclipse/linuxtools/internal/systemtap/ui/ide/editors/stp/STPIndenter.java,java,DataClass,STPIndenter,0
MLCQ_6341238_LongMethod,org.eclipse.lsp4j/src/main/xtend-gen/org/eclipse/lsp4j/adapters/VersionedTextDocumentIdentifierTypeAdapter.java,java,LongMethod,writeVersion,0
MLCQ_6341238_FeatureEnvy,org.eclipse.lsp4j/src/main/xtend-gen/org/eclipse/lsp4j/adapters/VersionedTextDocumentIdentifierTypeAdapter.java,java,FeatureEnvy,writeVersion,0
MLCQ_6382923_LongMethod,bundles/org.eclipse.ui.ide/src/org/eclipse/ui/internal/ide/ChooseWorkspaceData.java,java,LongMethod,setInitialDefault,0
MLCQ_6382923_FeatureEnvy,bundles/org.eclipse.ui.ide/src/org/eclipse/ui/internal/ide/ChooseWorkspaceData.java,java,FeatureEnvy,setInitialDefault,0
MLCQ_6312810_LargeClass,service/job/internal/src/main/java/org/eclipse/kapua/service/job/execution/internal/JobExecutionFactoryImpl.java,java,LargeClass,JobExecutionFactoryImpl,0
MLCQ_6312810_DataClass,service/job/internal/src/main/java/org/eclipse/kapua/service/job/execution/internal/JobExecutionFactoryImpl.java,java,DataClass,JobExecutionFactoryImpl,0
MLCQ_6340836_LargeClass,org.eclipse.lsp4j.jsonrpc/src/main/java/org/eclipse/lsp4j/jsonrpc/json/adapters/JsonElementTypeAdapter.java,java,LargeClass,Factory,0
MLCQ_6340836_DataClass,org.eclipse.lsp4j.jsonrpc/src/main/java/org/eclipse/lsp4j/jsonrpc/json/adapters/JsonElementTypeAdapter.java,java,DataClass,Factory,0
MLCQ_6424683_LargeClass,bundles/org.eclipse.jface/src/org/eclipse/jface/window/IShellProvider.java,java,LargeClass,IShellProvider,0
MLCQ_6424683_DataClass,bundles/org.eclipse.jface/src/org/eclipse/jface/window/IShellProvider.java,java,DataClass,IShellProvider,0
MLCQ_6311678_LongMethod,qa-steps/src/main/java/org/eclipse/kapua/service/device/steps/DeviceServiceSteps.java,java,LongMethod,checkDeviceListLength,0
MLCQ_6311678_FeatureEnvy,qa-steps/src/main/java/org/eclipse/kapua/service/device/steps/DeviceServiceSteps.java,java,FeatureEnvy,checkDeviceListLength,0
MLCQ_6392412_DataClass,org.eclipse.nebula.widgets.nattable.core.test/src/org/eclipse/nebula/widgets/nattable/viewport/ViewportLayerTest2.java,java,DataClass,ViewportLayerTest2,0
MLCQ_6392412_LargeClass,org.eclipse.nebula.widgets.nattable.core.test/src/org/eclipse/nebula/widgets/nattable/viewport/ViewportLayerTest2.java,java,LargeClass,ViewportLayerTest2,0
MLCQ_6427864_FeatureEnvy,bundles/org.eclipse.ui.forms/src/org/eclipse/ui/internal/forms/widgets/FormUtil.java,java,FeatureEnvy,scroll,0
MLCQ_6427864_LongMethod,bundles/org.eclipse.ui.forms/src/org/eclipse/ui/internal/forms/widgets/FormUtil.java,java,LongMethod,scroll,0
MLCQ_6427329_LongMethod,bundles/org.eclipse.ui.navigator/src/org/eclipse/ui/internal/navigator/VisibilityAssistant.java,java,LongMethod,notifyClients,0
MLCQ_6427329_FeatureEnvy,bundles/org.eclipse.ui.navigator/src/org/eclipse/ui/internal/navigator/VisibilityAssistant.java,java,FeatureEnvy,notifyClients,0
MLCQ_6427968_LongMethod,tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/dialogs/UIMessageDialogs.java,java,LongMethod,testInvalidType_2,0
MLCQ_6427968_FeatureEnvy,tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/dialogs/UIMessageDialogs.java,java,FeatureEnvy,testInvalidType_2,0
MLCQ_6357053_LargeClass,org.eclipse.m2e.launching/src/org/eclipse/m2e/ui/internal/launch/MavenLaunchMainTab.java,java,LargeClass,BrowseWorkspaceFileAction,0
MLCQ_6357053_DataClass,org.eclipse.m2e.launching/src/org/eclipse/m2e/ui/internal/launch/MavenLaunchMainTab.java,java,DataClass,BrowseWorkspaceFileAction,0
MLCQ_6431408_LongMethod,opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/BrowseDescription.java,java,LongMethod,getNodeClassMask,0
MLCQ_6431408_FeatureEnvy,opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/BrowseDescription.java,java,FeatureEnvy,getNodeClassMask,0
MLCQ_6435518_FeatureEnvy,opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/QueryNextResponse.java,java,FeatureEnvy,getTypeId,0
MLCQ_6435518_LongMethod,opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/QueryNextResponse.java,java,LongMethod,getTypeId,0
MLCQ_6427227_LargeClass,bundles/org.eclipse.ui.navigator/src/org/eclipse/ui/internal/navigator/sorters/SkeletonViewerSorter.java,java,LargeClass,SkeletonViewerSorter,0
MLCQ_6427227_DataClass,bundles/org.eclipse.ui.navigator/src/org/eclipse/ui/internal/navigator/sorters/SkeletonViewerSorter.java,java,DataClass,SkeletonViewerSorter,0
MLCQ_6432897_DataClass,opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/types/objects/SystemOffNormalAlarmType.java,java,DataClass,SystemOffNormalAlarmType,0
MLCQ_6432897_LargeClass,opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/types/objects/SystemOffNormalAlarmType.java,java,LargeClass,SystemOffNormalAlarmType,0
MLCQ_6385711_LargeClass,bundles/org.eclipse.jface.databinding/src/org/eclipse/jface/databinding/viewers/ObservableSetTreeContentProvider.java,java,LargeClass,ObservableSetTreeContentProvider,0
MLCQ_6385711_DataClass,bundles/org.eclipse.jface.databinding/src/org/eclipse/jface/databinding/viewers/ObservableSetTreeContentProvider.java,java,DataClass,ObservableSetTreeContentProvider,0
MLCQ_6442583_LongMethod,bundles/org.eclipse.orion.server.cf/src/org/eclipse/orion/server/cf/loggregator/LoggregatorMessage.java,java,LongMethod,mergeFrom,1
MLCQ_6442583_FeatureEnvy,bundles/org.eclipse.orion.server.cf/src/org/eclipse/orion/server/cf/loggregator/LoggregatorMessage.java,java,FeatureEnvy,mergeFrom,0
MLCQ_6412439_DataClass,bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/themes/ThemeElementDefinition.java,java,DataClass,ThemeElementDefinition,0
MLCQ_6412439_LargeClass,bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/themes/ThemeElementDefinition.java,java,LargeClass,ThemeElementDefinition,0
MLCQ_6452606_LargeClass,jcl/src/openj9.dtfj/share/classes/com/ibm/dtfj/phd/PHDJavaHeap.java,java,LargeClass,CachedReader,0
MLCQ_6452606_DataClass,jcl/src/openj9.dtfj/share/classes/com/ibm/dtfj/phd/PHDJavaHeap.java,java,DataClass,CachedReader,0
MLCQ_6458155_LargeClass,bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java,java,LargeClass,InstantTypeAdapter,0
MLCQ_6458155_DataClass,bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java,java,DataClass,InstantTypeAdapter,0
MLCQ_6457553_FeatureEnvy,bundles/org.apache.jasper.glassfish/src/org/apache/jasper/compiler/ParserController.java,java,FeatureEnvy,getPageEncodingFromDirective,0
MLCQ_6457553_LongMethod,bundles/org.apache.jasper.glassfish/src/org/apache/jasper/compiler/ParserController.java,java,LongMethod,getPageEncodingFromDirective,0
MLCQ_6446491_LargeClass,opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/nodes/objects/TripAlarmNode.java,java,LargeClass,TripAlarmNode,0
MLCQ_6446491_DataClass,opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/model/nodes/objects/TripAlarmNode.java,java,DataClass,TripAlarmNode,0
MLCQ_6458156_LongMethod,bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java,java,LongMethod,InstantTypeAdapter,0
MLCQ_6458156_FeatureEnvy,bundles/org.eclipse.packagedrone.utils.gson/src/org/eclipse/packagedrone/utils/gson/InstantTypeAdapter.java,java,FeatureEnvy,InstantTypeAdapter,0
MLCQ_6457258_LongMethod,jcl/src/java.management/share/classes/com/ibm/java/lang/management/internal/LoggingMXBeanImpl.java,java,LongMethod,getLoggerLevel,1
MLCQ_6457258_FeatureEnvy,jcl/src/java.management/share/classes/com/ibm/java/lang/management/internal/LoggingMXBeanImpl.java,java,FeatureEnvy,getLoggerLevel,0
MLCQ_6466237_DataClass,bundles/org.eclipse.packagedrone.web/src/org/eclipse/packagedrone/web/controller/validator/FormDataValidator.java,java,DataClass,FormDataValidator,0
MLCQ_6466237_LargeClass,bundles/org.eclipse.packagedrone.web/src/org/eclipse/packagedrone/web/controller/validator/FormDataValidator.java,java,LargeClass,FormDataValidator,0
MLCQ_6445346_LargeClass,bundles/org.yaml.snakeyaml/src/org/yaml/snakeyaml/constructor/SafeConstructor.java,java,LargeClass,ConstructYamlFloat,0
MLCQ_6445346_DataClass,bundles/org.yaml.snakeyaml/src/org/yaml/snakeyaml/constructor/SafeConstructor.java,java,DataClass,ConstructYamlFloat,0
