project_id,file_name,language,framework,lines_of_code,cyclomatic_complexity,num_methods,num_classes,code_smell_type,smell_severity,refactoring_suggested,refactoring_applied,pre_refactor_complexity,post_refactor_complexity,technical_debt_minutes,maintainability_index,bug_prone_score,developer_experience_years
1824,file_1257.py,Java,,767,29,11,19,Speculative Generality,Major,Introduce Parameter Object,0,56,7,95,59.07,0.317,4
7402,file_1260.py,Java,Angular,1021,41,18,5,God Class,Major,Remove Dead Code,1,52,34,160,12.58,0.842,10
4845,file_1261.py,Java,React,1826,16,37,8,Dead Code,Minor,Extract Class,1,21,7,421,98.1,0.611,10
8312,file_1270.py,Java,Flask,1915,1,71,9,Switch Statements,Major,Encapsulate Field,0,55,23,9,96.04,0.877,15
9194,file_1271.py,Java,Angular,225,27,38,2,Long Method,Major,Replace Conditional with Polymorphism,0,37,11,353,45.59,0.582,4
5675,file_1276.py,Java,Angular,133,4,56,16,Dead Code,Critical,Replace Conditional with Polymorphism,0,10,7,201,15.41,0.718,17
2640,file_1280.py,Java,Spring,1300,5,41,17,Switch Statements,Minor,Introduce Parameter Object,1,48,21,56,89.0,0.659,17
8490,file_1281.py,Java,Flask,1942,6,32,10,Temporary Field,Critical,Replace Conditional with Polymorphism,0,23,27,209,43.73,0.218,2
4020,file_1293.py,Java,React,466,6,24,11,Data Clumps,Minor,Introduce Parameter Object,0,6,34,217,52.84,0.009,4
9987,file_1294.py,Java,Angular,1234,7,33,15,Inappropriate Intimacy,Major,Replace Conditional with Polymorphism,0,32,30,375,67.68,0.864,8
5036,file_1295.py,Java,Django,1029,29,60,12,Long Method,Critical,Simplify Conditional,0,52,38,279,50.72,0.191,14
1317,file_1298.py,Java,Django,363,10,70,14,Shotgun Surgery,Minor,Extract Class,0,10,13,380,63.32,0.88,19
4930,file_1304.py,Java,Angular,472,45,16,1,Long Method,Major,Simplify Conditional,1,35,37,319,22.14,0.933,1
8314,file_1307.py,Java,Spring,1804,5,36,18,Inappropriate Intimacy,Critical,Replace Conditional with Polymorphism,0,36,28,26,82.2,0.794,4
7924,file_1312.py,Java,Flask,1364,25,33,7,Feature Envy,Major,Rename Variable,0,44,29,44,80.07,0.15,10
5286,file_1315.py,Java,,903,35,33,4,Inappropriate Intimacy,Critical,Move Method,1,56,3,471,13.19,0.362,16
4738,file_1316.py,Java,,862,21,2,8,Message Chains,Critical,Replace Conditional with Polymorphism,1,15,26,411,48.47,0.333,7
6150,file_1322.py,Java,Spring,811,28,19,15,Primitive Obsession,Major,Inline Method,0,5,37,293,79.9,0.591,0
7506,file_1325.py,Java,React,1701,2,60,10,God Class,Minor,Encapsulate Field,1,11,24,210,69.65,0.109,11
4741,file_1326.py,Java,Flask,507,37,67,8,Speculative Generality,Minor,Split Class,1,22,28,433,23.27,0.626,9
1294,file_1330.py,Java,Django,379,46,37,13,Feature Envy,Major,Introduce Parameter Object,0,39,23,208,90.32,0.092,9
6343,file_1331.py,Java,Flask,1983,1,26,7,Temporary Field,Critical,Encapsulate Field,1,35,1,99,99.31,0.327,9
6445,file_1337.py,Java,React,1088,25,75,17,Inappropriate Intimacy,Major,Move Method,0,16,14,336,36.9,0.237,16
2435,file_1339.py,Java,Django,1640,48,47,15,Data Clumps,Major,Remove Dead Code,0,52,27,145,84.9,0.12,6
8059,file_1344.py,Java,Flask,1289,10,46,6,Primitive Obsession,Minor,Remove Dead Code,1,28,15,90,25.29,0.303,17
8491,file_1347.py,Java,React,1850,3,30,11,Speculative Generality,Critical,Replace Conditional with Polymorphism,0,46,36,298,59.67,0.414,3
3353,file_1354.py,Java,Spring,1538,43,42,11,Primitive Obsession,Major,Inline Method,0,42,24,97,69.88,0.748,12
6346,file_1361.py,Java,Django,1043,34,7,16,Feature Envy,Major,Encapsulate Field,0,25,17,259,54.46,0.778,6
6126,file_1364.py,Java,Spring,617,12,36,2,Switch Statements,Minor,Replace Conditional with Polymorphism,0,8,12,185,47.68,0.185,1
8266,file_1369.py,Java,Flask,955,24,26,14,Data Clumps,Critical,Encapsulate Field,0,58,8,122,28.56,0.964,16
4342,file_1372.py,Java,React,906,7,47,4,Long Method,Critical,Encapsulate Field,0,15,16,359,81.62,0.218,7
3844,file_1373.py,Java,Spring,1777,2,25,5,Message Chains,Critical,Simplify Conditional,1,54,21,343,24.87,0.429,1
7635,file_1396.py,Java,,648,33,40,4,Large Class,Minor,Encapsulate Field,1,10,7,424,17.95,0.236,3
4610,file_1398.py,Java,React,1784,37,69,5,Data Clumps,Critical,Move Method,0,14,7,29,23.76,0.699,19
1984,file_1402.py,Java,Spring,804,9,10,17,Message Chains,Critical,Replace Conditional with Polymorphism,0,20,25,319,44.79,0.473,17
9782,file_1407.py,Java,Spring,1123,2,61,10,Long Method,Critical,Replace Conditional with Polymorphism,0,13,23,149,80.44,0.394,2
4633,file_1409.py,Java,,796,35,46,6,Temporary Field,Minor,Split Class,1,54,3,5,46.31,0.075,8
5473,file_1415.py,Java,Django,1882,1,35,17,Primitive Obsession,Minor,Remove Dead Code,0,16,12,351,86.58,0.92,12
4224,file_1419.py,Java,Flask,1910,22,52,15,Data Clumps,Critical,Replace Conditional with Polymorphism,1,32,1,298,83.65,0.772,9
6109,file_1425.py,Java,Angular,1306,45,52,16,Primitive Obsession,Major,Extract Method,0,12,12,207,37.07,0.443,13
3433,file_1428.py,Java,Django,1875,31,54,8,Data Clumps,Critical,Introduce Parameter Object,0,8,35,27,94.76,0.863,6
5167,file_1433.py,Java,Django,829,23,28,1,Switch Statements,Minor,Move Method,1,28,32,311,81.24,0.197,17
7154,file_1437.py,Java,Angular,1561,10,74,7,Primitive Obsession,Critical,Rename Variable,1,42,11,365,74.31,0.332,3
2949,file_1456.py,Java,React,1103,21,13,11,Speculative Generality,Minor,Rename Variable,1,26,9,395,61.71,0.383,13
4174,file_1460.py,Java,Flask,1105,45,62,4,Switch Statements,Minor,Introduce Parameter Object,0,8,29,247,91.0,0.752,2
1105,file_1465.py,Java,,1905,1,43,1,Speculative Generality,Minor,Encapsulate Field,1,52,21,103,30.34,0.313,1
9619,file_1466.py,Java,Django,1765,10,75,14,Lazy Class,Critical,Remove Dead Code,0,48,18,127,25.37,0.55,6
1634,file_1471.py,Java,Angular,95,47,31,9,Speculative Generality,Critical,Move Method,1,41,36,16,23.11,0.485,11
3056,file_1473.py,Java,Django,1109,45,56,19,Temporary Field,Critical,Rename Variable,1,13,32,154,62.33,0.645,17
4144,file_1475.py,Java,Angular,968,14,62,16,Large Class,Critical,Remove Dead Code,0,55,17,291,54.35,0.248,18
1552,file_1476.py,Java,Angular,1367,44,74,6,Primitive Obsession,Major,Move Method,1,6,11,189,26.51,0.949,17
6383,file_1478.py,Java,,114,4,9,16,Message Chains,Critical,Introduce Parameter Object,0,13,39,9,64.97,0.322,16
1894,file_1488.py,Java,Django,1807,11,55,5,Primitive Obsession,Major,Inline Method,1,40,27,485,56.15,0.419,8
2266,file_1496.py,Java,Flask,1458,7,33,13,Lazy Class,Critical,Split Class,0,56,35,100,79.89,0.957,7
4427,file_1499.py,Java,Flask,739,39,21,11,Feature Envy,Minor,Inline Method,0,30,28,448,87.66,0.058,5
5644,file_1509.py,Java,,1721,49,2,5,Message Chains,Minor,Extract Method,1,43,5,398,38.52,0.901,4
1158,file_1517.py,Java,Spring,425,14,7,6,Shotgun Surgery,Critical,Remove Dead Code,1,9,13,14,27.89,0.234,19
3071,file_1519.py,Java,Django,633,33,56,3,Dead Code,Major,Replace Conditional with Polymorphism,0,38,31,499,70.75,0.811,13
1955,file_1523.py,Java,Flask,166,10,49,8,Inappropriate Intimacy,Minor,Remove Dead Code,1,50,19,34,43.13,0.875,8
2712,file_1525.py,Java,Flask,1974,4,6,5,Duplicated Code,Critical,Replace Conditional with Polymorphism,0,21,14,84,17.43,0.617,19
7895,file_1536.py,Java,,1751,16,24,19,Inappropriate Intimacy,Major,Inline Method,0,13,14,183,61.83,0.462,3
9219,file_1552.py,Java,Spring,1886,20,70,7,Inappropriate Intimacy,Minor,Extract Class,1,49,8,453,49.14,0.25,18
6897,file_1565.py,Java,Spring,565,36,45,4,Large Class,Minor,Simplify Conditional,0,22,23,90,30.18,0.887,13
2742,file_1582.py,Java,Django,1894,39,16,1,Switch Statements,Major,Extract Class,1,20,10,261,30.72,0.168,4
2274,file_1585.py,Java,Angular,1728,23,11,10,Dead Code,Major,Extract Method,0,24,1,389,56.89,0.133,9
7262,file_1591.py,Java,React,1359,15,59,15,Long Method,Major,Simplify Conditional,1,16,34,300,56.66,0.758,12
3740,file_1599.py,Java,Django,127,2,65,15,Temporary Field,Major,Introduce Parameter Object,1,12,35,80,84.81,0.949,7
3289,file_1600.py,Java,Django,1482,46,74,8,God Class,Critical,Move Method,0,7,16,172,39.63,0.273,8
4249,file_1609.py,Java,Angular,747,40,48,19,Lazy Class,Critical,Extract Class,1,31,38,135,21.21,0.866,9
7294,file_1611.py,Java,,1991,11,39,5,Duplicated Code,Minor,Introduce Parameter Object,1,32,16,20,89.76,0.814,15
8175,file_1617.py,Java,Django,498,36,36,8,Duplicated Code,Critical,Remove Dead Code,1,18,32,233,95.75,0.52,8
7812,file_1619.py,Java,,998,37,34,17,God Class,Minor,Extract Class,0,6,22,101,87.36,0.751,19
1302,file_1628.py,Java,Flask,1775,5,65,19,Speculative Generality,Minor,Rename Variable,0,31,7,366,79.71,0.768,7
9125,file_1634.py,Java,,1037,2,73,16,Message Chains,Critical,Introduce Parameter Object,1,14,8,368,78.67,0.495,16
1703,file_1638.py,Java,Flask,1013,27,34,14,Inappropriate Intimacy,Major,Extract Class,0,16,5,235,96.87,0.094,14
8114,file_1648.py,Java,Flask,833,32,51,9,Large Class,Critical,Extract Method,0,28,14,8,65.18,0.359,8
2667,file_1650.py,Java,Angular,400,47,51,3,Inappropriate Intimacy,Critical,Encapsulate Field,0,24,32,67,26.22,0.752,5
9189,file_1659.py,Java,Flask,1804,14,17,4,Speculative Generality,Critical,Replace Conditional with Polymorphism,0,7,24,261,34.61,0.181,17
3772,file_1661.py,Java,Flask,61,32,39,14,Inappropriate Intimacy,Critical,Rename Variable,0,47,19,103,38.01,0.455,4
8232,file_1663.py,Java,Angular,1423,18,72,19,Lazy Class,Minor,Simplify Conditional,1,15,7,353,91.31,0.727,19
9927,file_1669.py,Java,,675,32,38,19,God Class,Critical,Split Class,0,10,8,171,58.31,0.553,16
8010,file_1671.py,Java,React,1832,8,66,10,Feature Envy,Minor,Replace Conditional with Polymorphism,0,37,30,202,76.81,0.063,8
7228,file_1674.py,Java,Flask,1037,7,70,10,Temporary Field,Minor,Encapsulate Field,1,42,21,180,92.73,0.974,1
5399,file_1681.py,Java,React,1263,46,68,6,Lazy Class,Major,Simplify Conditional,1,47,4,149,23.46,0.404,4
6445,file_1683.py,Java,Angular,841,25,8,6,Message Chains,Major,Encapsulate Field,1,14,26,310,49.33,0.127,6
7936,file_1690.py,Java,Django,132,41,70,5,Data Clumps,Major,Encapsulate Field,1,49,3,207,31.97,0.553,5
9906,file_1691.py,Java,Django,428,34,69,11,Lazy Class,Major,Remove Dead Code,0,50,39,439,93.09,0.842,18
7012,file_1695.py,Java,Flask,517,39,68,18,God Class,Major,Remove Dead Code,0,9,20,26,35.2,0.33,6
7894,file_1700.py,Java,React,619,8,54,18,Inappropriate Intimacy,Minor,Introduce Parameter Object,1,26,2,163,68.41,0.147,2
6539,file_1703.py,Java,Flask,193,24,44,3,Switch Statements,Minor,Replace Conditional with Polymorphism,0,7,19,473,80.64,0.595,12
3137,file_1705.py,Java,Angular,303,28,44,13,Message Chains,Critical,Remove Dead Code,0,28,5,377,85.28,0.123,12
2286,file_1708.py,Java,Django,1710,45,19,12,Large Class,Major,Extract Method,1,24,37,425,68.78,0.166,14
6203,file_1718.py,Java,Flask,1000,23,1,3,Large Class,Critical,Simplify Conditional,0,16,32,161,79.24,0.776,2
7807,file_1736.py,Java,Spring,412,26,48,12,Duplicated Code,Major,Rename Variable,1,58,31,61,63.45,0.244,4
8227,file_1739.py,Java,Spring,1143,6,41,4,Switch Statements,Minor,Introduce Parameter Object,0,12,8,136,19.28,0.99,2
1145,file_1742.py,Java,,1425,15,63,2,Primitive Obsession,Major,Move Method,1,34,14,143,79.1,0.354,6
2100,file_1755.py,Java,React,811,6,43,16,Feature Envy,Major,Extract Method,0,23,4,202,56.23,0.398,8
7602,file_1764.py,Java,React,1308,25,73,14,Duplicated Code,Major,Move Method,1,31,2,239,97.05,0.8,14
8426,file_1789.py,Java,React,1864,46,50,10,Inappropriate Intimacy,Major,Split Class,1,13,34,378,43.27,0.289,10
4874,file_1794.py,Java,Spring,1420,32,7,12,Large Class,Minor,Extract Class,0,34,12,303,53.82,0.084,10
1285,file_1814.py,Java,React,1359,5,64,2,Temporary Field,Critical,Move Method,1,18,1,324,56.62,0.02,17
2012,file_1821.py,Java,,767,22,46,7,Long Method,Minor,Rename Variable,1,25,8,354,86.14,0.963,6
4725,file_1823.py,Java,,1279,22,33,17,Primitive Obsession,Critical,Extract Method,1,32,35,28,48.75,0.675,19
7257,file_1826.py,Java,React,255,8,27,10,Duplicated Code,Minor,Simplify Conditional,1,37,31,250,35.46,0.758,9
2689,file_1834.py,Java,Django,138,29,3,5,Switch Statements,Minor,Split Class,0,46,37,477,89.03,0.68,15
2442,file_1838.py,Java,Flask,857,15,14,18,Dead Code,Major,Extract Class,0,19,13,106,78.22,0.737,3
9785,file_1845.py,Java,Spring,1755,29,60,18,Primitive Obsession,Major,Rename Variable,1,15,25,54,38.3,0.846,13
6548,file_1846.py,Java,Spring,1517,31,70,13,Dead Code,Minor,Replace Conditional with Polymorphism,1,32,27,163,86.39,0.124,18
9264,file_1852.py,Java,Spring,224,25,21,18,Dead Code,Major,Replace Conditional with Polymorphism,0,29,22,70,68.55,0.882,19
5225,file_1856.py,Java,Spring,757,6,22,19,Duplicated Code,Major,Inline Method,0,10,11,383,17.76,0.404,9
7097,file_1860.py,Java,,656,30,60,7,Data Clumps,Major,Rename Variable,0,36,12,319,89.1,0.567,8
6656,file_1861.py,Java,Spring,607,45,69,11,Long Method,Critical,Introduce Parameter Object,0,47,18,392,74.16,0.252,4
5259,file_1863.py,Java,,1190,39,41,19,Duplicated Code,Major,Move Method,0,50,12,433,87.81,0.958,18
2960,file_1869.py,Java,Django,612,35,1,10,Feature Envy,Critical,Split Class,0,55,18,247,75.64,0.032,10
8137,file_1875.py,Java,,856,44,39,14,Inappropriate Intimacy,Critical,Split Class,0,46,22,495,52.07,0.73,7
8340,file_1878.py,Java,,415,9,6,6,Data Clumps,Critical,Introduce Parameter Object,1,17,6,80,82.98,0.215,10
9734,file_1881.py,Java,Flask,787,49,50,18,Shotgun Surgery,Critical,Rename Variable,1,54,39,41,50.06,0.665,12
6175,file_1899.py,Java,React,158,12,46,10,Dead Code,Minor,Extract Class,1,15,16,435,31.99,0.306,13
6078,file_1901.py,Java,,1691,8,73,19,Switch Statements,Major,Replace Conditional with Polymorphism,0,45,11,392,34.55,0.686,2
9591,file_1905.py,Java,React,753,35,78,10,Data Clumps,Major,Simplify Conditional,1,18,8,39,58.71,0.605,14
3044,file_1921.py,Java,Spring,1576,8,13,17,Long Method,Minor,Simplify Conditional,0,49,18,264,17.0,0.549,6
7140,file_1923.py,Java,React,808,29,18,6,Switch Statements,Minor,Extract Class,0,39,11,339,13.93,0.967,13
5837,file_1929.py,Java,,48,29,35,5,Inappropriate Intimacy,Critical,Extract Class,0,40,32,148,68.97,0.043,0
5592,file_1944.py,Java,Django,1241,36,3,8,Primitive Obsession,Major,Remove Dead Code,0,26,4,491,32.25,0.08,2
5798,file_1946.py,Java,Django,1124,13,31,10,Duplicated Code,Minor,Move Method,1,25,14,259,97.02,0.753,4
6887,file_1949.py,Java,Flask,1246,5,6,11,God Class,Critical,Split Class,0,24,26,172,61.22,0.397,4
3672,file_1959.py,Java,Django,1903,14,14,14,Inappropriate Intimacy,Major,Extract Class,1,8,26,231,95.57,0.843,17
9616,file_1964.py,Java,Flask,1867,12,47,16,God Class,Minor,Simplify Conditional,1,33,21,269,29.09,0.597,12
8177,file_1969.py,Java,React,1693,19,48,8,Shotgun Surgery,Critical,Remove Dead Code,1,20,9,185,37.87,0.766,6
9980,file_1974.py,Java,React,1457,18,59,8,Message Chains,Minor,Rename Variable,0,53,33,475,60.69,0.263,4
9906,file_1976.py,Java,Angular,558,40,1,8,Data Clumps,Minor,Rename Variable,1,11,33,93,27.06,0.218,19
8088,file_1980.py,Java,Flask,464,1,58,15,Dead Code,Major,Replace Conditional with Polymorphism,1,22,18,306,30.48,0.793,9
8340,file_1985.py,Java,Flask,1761,25,48,3,Switch Statements,Major,Simplify Conditional,0,31,14,419,54.25,0.235,12
4271,file_1989.py,Java,Django,1301,35,23,10,Dead Code,Major,Remove Dead Code,1,12,23,413,89.58,0.53,4
8788,file_1991.py,Java,,757,35,2,8,Lazy Class,Critical,Encapsulate Field,0,53,9,241,10.91,0.907,7
7511,file_2006.py,Java,Django,958,13,25,7,Long Method,Critical,Remove Dead Code,1,49,15,369,35.24,0.551,3
2246,file_2008.py,Java,Django,744,11,20,4,God Class,Major,Rename Variable,1,10,1,229,26.89,0.714,14
4839,file_2009.py,Java,,803,49,76,18,Large Class,Critical,Introduce Parameter Object,1,44,9,55,42.11,0.19,11
2827,file_2013.py,Java,React,298,36,65,12,God Class,Minor,Introduce Parameter Object,1,48,33,237,38.42,0.864,5
6607,file_2023.py,Java,React,1180,3,22,16,Large Class,Critical,Remove Dead Code,1,57,21,370,21.02,0.564,7
1769,file_2024.py,Java,Flask,637,30,52,15,Switch Statements,Major,Remove Dead Code,0,6,21,282,45.22,0.049,16
1780,file_2025.py,Java,Django,759,19,42,4,Primitive Obsession,Critical,Replace Conditional with Polymorphism,0,45,27,207,24.43,0.557,18
8569,file_2030.py,Java,Flask,1034,37,54,19,Data Clumps,Critical,Replace Conditional with Polymorphism,1,51,18,220,65.63,0.815,15
8128,file_2036.py,Java,,1213,37,15,19,Duplicated Code,Major,Extract Class,0,7,24,433,99.14,0.47,15
8697,file_2045.py,Java,,1782,26,51,1,Switch Statements,Minor,Introduce Parameter Object,0,43,28,187,96.95,0.005,18
1301,file_2048.py,Java,Angular,1837,36,68,16,Long Method,Major,Move Method,0,16,16,322,84.5,0.557,1
9652,file_2062.py,Java,Spring,1787,40,8,12,Long Method,Minor,Extract Class,1,28,13,315,36.01,0.624,1
3066,file_2069.py,Java,,1676,25,6,13,Message Chains,Major,Simplify Conditional,1,40,34,469,63.73,0.637,3
7272,file_2080.py,Java,Angular,1156,2,61,19,Temporary Field,Major,Inline Method,1,32,18,409,61.34,0.622,5
3649,file_2096.py,Java,Flask,366,11,30,10,Speculative Generality,Critical,Remove Dead Code,1,25,6,325,68.56,0.287,7
2037,file_2099.py,Java,Flask,1006,19,59,17,Feature Envy,Minor,Extract Class,1,48,21,483,65.74,0.593,14
8604,file_2101.py,Java,Django,787,9,18,17,Speculative Generality,Minor,Encapsulate Field,0,59,15,8,65.84,0.687,18
3179,file_2112.py,Java,Django,617,20,51,3,Data Clumps,Minor,Encapsulate Field,0,23,30,101,77.69,0.678,0
3023,file_2121.py,Java,Spring,1247,17,6,11,Feature Envy,Minor,Simplify Conditional,1,50,23,347,59.88,0.562,0
6891,file_2123.py,Java,Spring,1665,34,62,14,Switch Statements,Minor,Introduce Parameter Object,1,36,2,49,85.22,0.171,0
5431,file_2129.py,Java,Flask,1539,35,5,18,Lazy Class,Minor,Remove Dead Code,0,57,15,6,15.04,0.842,0
6997,file_2136.py,Java,Django,572,35,38,9,Temporary Field,Major,Extract Class,0,40,24,339,74.03,0.839,3
2136,file_2149.py,Java,Angular,1195,26,28,1,Dead Code,Minor,Encapsulate Field,0,32,22,185,28.13,0.33,0
2019,file_2152.py,Java,,748,14,20,17,Speculative Generality,Critical,Replace Conditional with Polymorphism,0,30,11,199,42.32,0.919,16
3010,file_2156.py,Java,Angular,637,38,60,12,Switch Statements,Major,Rename Variable,0,43,13,165,58.72,0.566,0
7900,file_2174.py,Java,Django,383,19,10,1,Inappropriate Intimacy,Minor,Extract Method,0,18,3,81,50.4,0.517,3
3096,file_2180.py,Java,Angular,1857,33,14,2,Speculative Generality,Major,Inline Method,0,9,17,493,87.69,0.448,12
7404,file_2182.py,Java,Flask,1439,21,30,12,Message Chains,Major,Remove Dead Code,0,23,21,292,99.9,0.541,12
4331,file_2183.py,Java,Django,438,36,3,17,Message Chains,Major,Remove Dead Code,0,28,13,443,65.73,0.949,15
8462,file_2184.py,Java,Angular,300,27,75,19,Primitive Obsession,Minor,Extract Method,1,57,10,129,94.13,0.782,3
8531,file_2190.py,Java,Spring,978,23,43,7,Long Method,Minor,Extract Class,1,42,15,329,19.79,0.96,7
5283,file_2191.py,Java,Flask,1164,13,49,13,Speculative Generality,Minor,Extract Class,0,8,31,29,58.5,0.419,18
1905,file_2204.py,Java,Flask,911,23,52,15,God Class,Major,Extract Method,0,32,16,137,32.33,0.241,15
7285,file_2226.py,Java,Spring,1971,11,15,14,Switch Statements,Minor,Replace Conditional with Polymorphism,0,47,8,454,90.5,0.303,11
2938,file_2234.py,Java,Django,1895,41,73,12,Speculative Generality,Critical,Move Method,0,48,38,71,32.44,0.393,15
7588,file_2237.py,Java,Django,39,43,64,15,Speculative Generality,Critical,Extract Method,0,43,36,456,51.79,0.641,1
7304,file_2239.py,Java,Flask,713,38,12,12,Large Class,Critical,Remove Dead Code,0,21,14,85,18.02,0.629,7
1572,file_2246.py,Java,Flask,719,12,54,2,Large Class,Critical,Extract Class,1,25,24,127,25.89,0.937,17
4648,file_2255.py,Java,Flask,595,44,13,15,Switch Statements,Major,Encapsulate Field,0,6,7,88,65.6,0.402,8
1097,file_2259.py,Java,,173,33,57,17,Duplicated Code,Critical,Extract Class,0,20,4,294,78.94,0.32,5
6413,file_2264.py,Java,Django,603,42,55,12,Duplicated Code,Critical,Extract Class,0,47,1,420,88.63,0.264,10
6055,file_2269.py,Java,,833,14,56,10,Duplicated Code,Critical,Extract Method,1,18,32,359,72.57,0.08,19
3105,file_2277.py,Java,,891,47,8,15,Switch Statements,Major,Encapsulate Field,0,57,1,389,95.67,0.07,16
8193,file_2279.py,Java,Django,472,2,58,9,Large Class,Minor,Inline Method,1,44,24,120,80.18,0.399,16
3113,file_2281.py,Java,Angular,545,14,25,12,Lazy Class,Major,Move Method,0,49,12,127,79.81,0.647,18
3274,file_2286.py,Java,React,633,8,39,2,God Class,Major,Encapsulate Field,1,21,14,178,40.24,0.178,13
9078,file_2304.py,Java,Angular,1650,15,1,4,Switch Statements,Minor,Extract Class,1,14,35,348,95.12,0.307,13
6223,file_2307.py,Java,Angular,940,5,62,1,Long Method,Major,Simplify Conditional,0,42,37,425,16.91,0.582,18
4200,file_2318.py,Java,Flask,716,20,59,5,Long Method,Critical,Move Method,1,16,12,298,75.93,0.224,18
7509,file_2327.py,Java,React,1480,16,39,15,Message Chains,Major,Split Class,1,47,13,475,17.88,0.294,10
6248,file_2331.py,Java,Django,1313,24,50,6,Dead Code,Critical,Extract Method,0,35,28,354,59.73,0.69,3
